"","doc_id","timestamp","favorite_count","retweet_count","text"
"1901",1901,2016-02-24 01:56:00,6936,2379,"Exclusive interview w my wife @MELANIATRUMP tomorrow morning @  amE on @MorningJoe w @morningmika @MSNBC Enjoy "
"1902",1902,2016-02-24 02:00:00,9549,3373,"Make sure you get on the Trump line and are not mislead by the Cruz people They are bad BE CAREFUL"
"1903",1903,2016-02-24 05:41:00,13886,5466,"THANK YOU NEVADA WE WILL MAKE AMERICA SAFE  GREAT AGAIN 
 "
"1904",1904,2016-02-24 06:25:00,9478,3041,"THANK YOU NEVADA
#Trump     #MakeAmericaGreatAgain
@Snapchat 
Username realdonaldtrump 
 "
"1905",1905,2016-02-24 13:24:00,4809,1033,"Melania will be interviewed by @morningmika on @MorningJoe now     AM ENJOY"
"1906",1906,2016-02-24 15:43:00,3852,1500,"@MELANIATRUMP did great on television this morning Poised smart and strong with a big heart  so much to offer We are all proud of you"
"1907",1907,2016-02-24 16:09:00,7577,2467,"Big defeat last night in Nevada for Ted Cruz and Marco Rubio @KarlRove on @FoxNews is working hard to belittle my victory Rove is sick"
"1908",1908,2016-02-24 16:12:00,9347,3617,"@USATODAY Poll and @QuinnipiacPoll say that I beat both Hillary and Bernie and I havnt even started on them yet"
"1909",1909,2016-02-24 17:03:00,11947,4135,"I am self funding my campaign  dont owe anybody anything I only owe it to the American people #Trump    
Watch "
"1910",1910,2016-02-24 17:14:00,4960,1431,"I am in Virginia @RegentU Presidential forum with Dr Pat Robertson beginning now Watch here "
"1911",1911,2016-02-24 18:27:00,7932,2474,"In all of television the only one who said anything bad about last nights landslide victory was dopey @KarlRove He should be fired"
"1912",1912,2016-02-24 18:31:00,9382,3926,"MAKE AMERICA GREAT AGAIN "
"1913",1913,2016-02-24 21:36:00,12938,3638,"The polls show that I picked up many Jeb Bush supporters That is how I got to    When others drop out I will pick up more  Sad but true"
"1914",1914,2016-02-24 23:13:00,10084,4249,"Mitt Romneywho totally blew an election that should have been won and whose tax returns made him look like a fool is now playing tough guy"
"1915",1915,2016-02-24 23:14:00,5961,1895,"@WardII Oh great @MittRomney is doing a @SenatorReid on @realDonaldTrump like losing the presidency wasnt enough #Trump     Hes a fool"
"1916",1916,2016-02-24 23:26:00,9168,3655,"When Mitt Romney asked me for my endorsement last time around he was so awkward and goofy that we all should have known he could not win"
"1917",1917,2016-02-24 23:45:00,10190,3833,"Why would Texans vote for liar Ted Cruz when he was born in Canada lived there for   yearsand remained a Canadian citizen until recently"
"1918",1918,2016-02-24 23:49:00,9740,2959,"When Ted Cruz quits the race and the field begins to clear I will get most of his votes  no problem"
"1919",1919,2016-02-25 01:08:00,6125,1952,"@RepChrisCollins  Chris thank you so much for your wonderful endorsement I will not let you down @CNN"
"1920",1920,2016-02-25 01:11:00,5978,1850,"@ddpick   @realDonaldTrump This Texan will be voting Trump March  st Cruz is a fake Texan"
"1921",1921,2016-02-25 01:36:00,5942,1901,"@GriceCindy Thats why we are angry The Republican Establishment will not support you You are who the American people want"
"1922",1922,2016-02-25 01:47:00,6491,2498,"Texas Georgia  many more VOTE EARLY This is a movement
#Trump     VOTE VIDEO  "
"1923",1923,2016-02-25 02:20:00,6694,2486,"Ted Cruz is lying again Polls are showing that I do beat Hillary Clinton head to head Check out  Poll snd Q Poll"
"1924",1924,2016-02-25 02:21:00,6643,2225,"@ahernandez  a @realdonaldtrump Mr Tough Guy Romney should be backing Trump like Trump backed him last time #NoLoyalty"
"1925",1925,2016-02-25 02:22:00,6318,2257,"@HosierN @foxnewspolitics A vote for @tedcruz or @marcorubio is a vote for corruption special interests and lobbyists Trump for POTUS"
"1926",1926,2016-02-25 02:24:00,5481,1632,"@Ausbiz @realDonaldTrump Trump is so impressive and no other politician has his passion  energy to #MakeAmericaGreatAgain"
"1927",1927,2016-02-25 02:25:00,5443,1542,"@Stevekwebb @realDonaldTrump Love it @tedcruz is done We need someone who is proven @realDonaldTrump will make America Great Again"
"1928",1928,2016-02-25 02:43:00,6867,2333,"@conservativevin  @ahernandez  a Romney should have been a tough guy with Obama He cowered and lost BADLY Hes not relevant"
"1929",1929,2016-02-25 02:51:00,6921,2266,"@classyexplorer  @ahernandez  a Romney is a pawn of the Establishment and has no individual thought process He is jealous of Trump"
"1930",1930,2016-02-25 03:34:00,5947,1793,"@ChatteringTeef @BornToBeGOP @realDonaldTrump @MittRomney hates to see Trumps success when he was so pathetic"
"1931",1931,2016-02-25 04:07:00,7042,2599,"Great new poll Thank you Texas #VoteTrump #MakeAmericaGreatAgain "
"1932",1932,2016-02-25 12:34:00,22856,9056,"Mitt Romney who was one of the dumbest and worst candidates in the history of Republican politics is now pushing me on tax returns Dope"
"1933",1933,2016-02-25 16:05:00,7531,2381,"Why doesnt @MittRomney just endorse @marcorubio already
Should have done it before NH or Nevada where he had a little sway Too late
now"
"1934",1934,2016-02-25 16:22:00,9317,3149,"Just for your info tax returns have   to do w someones net worth I have already filed my financial statements w FEC They are great"
"1935",1935,2016-02-25 16:35:00,16607,6752,"Signing a recent tax return isnt this ridiculous "
"1936",1936,2016-02-25 16:41:00,6507,2626,"LETS MAKE AMERICA GREAT AGAIN
Schedule  tickets  "
"1937",1937,2016-02-25 16:44:00,14292,5713,"Im going to do what @MittRomney was totally unable to do WIN"
"1938",1938,2016-02-25 17:41:00,7824,2917,"Join me in Oklahoma tomorrow night
#MakeYoutubeGreatAgain #Trump    
"
"1939",1939,2016-02-25 17:49:00,7976,3001,"Thank you Illinois #Trump     "
"1940",1940,2016-02-25 18:58:00,9808,3085,"Early on Ted Cruz said that if he didnt win South Carolina its over He didnt win and lost to me in a landslide"
"1941",1941,2016-02-25 20:27:00,14719,4690,"FMR PRES of Mexico Vicente Fox horribly used the F word when discussing the wall He must apologize If I did that there would be a uproar"
"1942",1942,2016-02-25 22:16:00,10999,4097,"THANK YOU  
#MakeAmericaGreatAgain #Trump    
 "
"1943",1943,2016-02-26 05:40:00,6314,2377,"Failed presidential candidate @MittRomney was made to look like a fool by Senator Harry Reid  didnt release his tax returns until      "
"1944",1944,2016-02-26 05:53:00,7691,2879,"Thank you WE WILL MAKE AMERICA GREAT AGAIN #Trump     "
"1945",1945,2016-02-26 06:08:00,4088,1267,"#MakeAmericaGreatAgain  "
"1946",1946,2016-02-26 06:49:00,7695,3056,"Thank you #GOPDebate Polls 
#MakeAmericaGreatAgain "
"1947",1947,2016-02-26 06:52:00,6191,2383,"#MakeAmericaGreatAgain #Trump     "
"1948",1948,2016-02-26 06:54:00,6641,2057,"All the online polls have me winning the debate I really enjoyed the evening Not easy but good "
"1949",1949,2016-02-26 06:55:00,6396,2046,"Big day in Texas tomorrow Having a rally in Fort Worth Tremendous crowd Will be exciting #Trump     "
"1950",1950,2016-02-26 07:33:00,5024,1414,"@morg          @eventbrite Also all the things RubioCruz were using for hits just petty Trump clearly the only one wall the skills"
"1951",1951,2016-02-26 07:34:00,4267,1358,"@Indies Trump Vote Early in the #LoneStarState #SuperTuesday @realDonaldTrump will #MakeAmericaGreatAgain "
"1952",1952,2016-02-26 07:38:00,4840,1392,"@Slytle   @davidaxelrod @realDonaldTrump @CNN he won almost all polls and Mark Halperin gave him an A"
"1953",1953,2016-02-26 12:25:00,7566,2187,"@restorereality Tonight you proved to America you are the real deal You took fire from all sides stayed composed returned fire and WON"
"1954",1954,2016-02-26 12:27:00,5886,1604,"@SkylerDeckard @realDonaldTrump thats because youve never hired anyone to do work before favorite line from tonights debate"
"1955",1955,2016-02-26 12:28:00,6728,2091,"@tdltdltdltdl  Marco Cruz and Ted Rubio easy to get the two politicians confused looked like desperate panicked DC insiders tonight"
"1956",1956,2016-02-26 12:29:00,5772,1588,"@donell         @realDonaldTrump trump won the debate Disgusting Rubio said peed  is he still in junior high school"
"1957",1957,2016-02-26 12:29:00,5544,1460,"@MJP     @realDonaldTrump Cruz talks about Hillary all the time because he knows he cant beat you  Trump will win Texas "
"1958",1958,2016-02-26 12:30:00,5667,1858,"@WaltSeher @realDonaldTrump @morg         @eventbrite yup     Polish immigrants were hired by his contractor not Trump"
"1959",1959,2016-02-26 13:56:00,8058,2228,"I will be making a speech at      in Fort Worth Texas Really big crowd expected Will be talking about the debate last nightplus plus"
"1960",1960,2016-02-26 14:02:00,14258,4442,"Have a good chance to win Texas on Tuesday Cruz is a nasty guy not one Senate endorsement and despite talk gets nothing done Loser"
"1961",1961,2016-02-26 14:49:00,10513,3615,"Why would the people of Florida vote for Marco Rubio when he defrauded them by agreeing to represent them as their Senator and then quit"
"1962",1962,2016-02-26 16:07:00,7280,2227,"Will be at Fort Worth Texas Convention Center at      AM Big crowd  get there early Big announcement to be made"
"1963",1963,2016-02-26 16:15:00,13906,4494,"Lying Ted Cruz and lightweight choker  Marco Rubio teamed up last night in a last ditch effort to stop our great movement They failed"
"1964",1964,2016-02-26 16:16:00,10975,3629,"Lightweight choker Marco Rubio looks like a little boy on stage Not presidential material"
"1965",1965,2016-02-26 16:17:00,13311,3481,"Wow every poll said I won the debate last night Great honor"
"1966",1966,2016-02-26 16:38:00,13051,4462,"Lightweight Marco Rubio was working hard last night The problem is he is a choker and once a choker always a choker Mr Meltdown"
"1967",1967,2016-02-26 20:52:00,10061,3305,"They dont like Rubio in Florida he left them high  dry Doesnt even show up for votes"
"1968",1968,2016-02-26 21:07:00,17708,5823,"Thank you for your support  
friendship Governor @ChrisChristie
#MakeAmericaGreatAgain #Trump     "
"1969",1969,2016-02-26 21:11:00,19729,8763,"Never let them see you sweat "
"1970",1970,2016-02-26 21:34:00,11199,3946,"Thank you Texas       amazing 
supporters #Trump     
#MakeAmericaGreatAgain "
"1971",1971,2016-02-27 02:08:00,9385,3703,"What I would do on my first day in office #MakeAmericaGreatAgain
Watch  "
"1972",1972,2016-02-27 03:08:00,6661,1831,"@donnieboysmith @realDonaldTrump in contrast to Rubio and Cruz you look like a giant They look terribly weak Thank you"
"1973",1973,2016-02-27 04:53:00,7057,2093,"@itsblakec @realDonaldTrump Trump is a genius Rubio and Cruz are not I want a brilliant mind to run this country"
"1974",1974,2016-02-27 04:58:00,7209,2562,"@JerryJrFalwell A majority of evangelicals believe @realDonaldTrump is best equipped to save the country #Greta"
"1975",1975,2016-02-27 05:06:00,9909,4180,"Thank you Pastor Robert Jeffress #MakeAmericaGreatAgain #Trump     "
"1976",1976,2016-02-27 12:47:00,5769,1781,"@SassyPantsjj Michigan GOP poll         Trump     Rubio     Cruz     Kasich     Carson    @realDonaldTrump Wow"
"1977",1977,2016-02-27 13:08:00,6874,1817,"I will be on @foxandfriends at     AM Will be talking about lightweight Marco Rubio and lying Ted Cruz"
"1978",1978,2016-02-27 15:05:00,6236,1856,"@NeilTurner @realDonaldTrump Theres only one real candidate and its you Donors control the other candidates #VoteTrump Thank you"
"1979",1979,2016-02-27 15:12:00,8311,2398,"I unfairly get audited by the IRS almost every single year I have rich friends who never get audited I wonder why"
"1980",1980,2016-02-27 15:20:00,9532,2991,"Tax experts throughout the media agree that no sane person would give their tax returns during an audit After the audit no problem"
"1981",1981,2016-02-27 15:25:00,16436,5574,"I am selffunding my campaign and am therefore not controlled by the lobbyists and special interests like lightweight Rubio or Ted Cruz"
"1982",1982,2016-02-27 15:49:00,9140,2249,"Fun to watch the Democrats working so hard to win the great State of South Carolina when I just won the Republican version  amazing people"
"1983",1983,2016-02-27 16:04:00,11936,3773,"I only wish my wonderful father Fred gave me     million to start my business like lightweight Rubio says He didnt  total fabrication"
"1984",1984,2016-02-27 16:08:00,12215,3506,"I started my business with very little and built it into a great company with some of the best real estate assets in the World Amazing"
"1985",1985,2016-02-27 17:11:00,6551,2514,"#RogerStone was just banned by @CNN  their loss Tough loyal guy"
"1986",1986,2016-02-27 21:20:00,12901,4423,"Just watched lightweight Marco Rubio lying to a small crowd about my past record He is not as smart as Cruz and may be an even bigger liar"
"1987",1987,2016-02-27 22:40:00,11408,4168,"It was an honor to be the Grand Marshall in the Salute to Israel Parade back in      "
"1988",1988,2016-02-27 22:57:00,11032,3465,"Incredibly proud of my son @EricTrump  his efforts on behalf of @StJude in Memphis TN  "
"1989",1989,2016-02-28 02:13:00,9684,3243,"THANK YOU Arkansas Get out  #VoteTrump on Tuesday We will MAKE AMERICA SAFE  GREAT AGAIN "
"1990",1990,2016-02-28 03:02:00,11255,3995,"We need to fix our broken education system #StopCommonCore 
#MakeAmericaGreatAgain 
Video  "
"1991",1991,2016-02-28 10:23:00,5746,1772,"@RonnieMemo DonaldTrump is a leader He is a successful person that like me isnt afraid to tell it like it is Governor @ChrisChristie"
"1992",1992,2016-02-28 10:49:00,4104,1166,"@tiarardis @FoxNews @realDonaldTrump @JudgeJeanine GO TRUMP"
"1993",1993,2016-02-28 10:54:00,4229,1781,"@sprivitor @realDonaldTrump Marco Amnesty Rubio is the front man of Amnesty  #AlwaysTrump #Trump     #TrumpTrain"
"1994",1994,2016-02-28 10:55:00,5910,1877,"@fairess    It is a sad commentary little boy Marco Rubio cant win in his home state Floridians despise him as a opportunist phony"
"1995",1995,2016-02-28 10:56:00,3921,1075,"@JimmyTheSaint   @realDonaldTrump @RonnieMemo @ChrisChristie anything is better than @marcorubio"
"1996",1996,2016-02-28 11:13:00,9510,4434,"@ilduce     It is better to live one day as a lion than     years as a sheep  @realDonaldTrump #MakeAmericaGreatAgain"
"1997",1997,2016-02-28 11:15:00,4674,1484,"@CharlesHodgson   A lot more water after this bombshell Rubio You are an enemy of America @realDonaldTrump "
"1998",1998,2016-02-28 11:28:00,7599,3013,"While I hear the Koch brothers are in big financial trouble oil word is they have chosen little Marco Rubio the lightweight from Florida"
"1999",1999,2016-02-28 12:10:00,8355,3039,"The Republican Establishment has been pushing for lightweight Senator Marco Rubio to say anything to hit TrumpI signed the pledgecareful"
"2000",2000,2016-02-28 12:20:00,12334,3778,"While Hillary and I both won South Carolina by big margins Repubs got far more votes with a massive increase from past cyclesGROWING PARTY"
"2001",2001,2016-02-28 12:43:00,12347,4242,"I am the only Republican who will get large numbers of Dems and Indies crossover I will also get states that no other Republican can get"
"2002",2002,2016-02-28 12:58:00,10971,3449,"Making a big speech in Alabama today So many people we had to move to a football stadium Come and join us"
"2003",2003,2016-02-28 16:07:00,8971,3426,"Little Marco Rubio the lightweight no show Senator from Florida is set to be the puppet of the special interest Koch brothers WATCH"
"2004",2004,2016-02-28 16:12:00,5956,1921,"#MakeAmericaGreatAgain #Trump     "
"2005",2005,2016-02-28 16:47:00,10290,3919,"Why would the people of Texas support Ted Cruz when he has accomplished absolutely nothing for them He is another all talk no action pol"
"2006",2006,2016-02-28 17:35:00,9666,5124,"As I stated at the press conference on Friday regarding David Duke I disavow "
"2007",2007,2016-02-28 17:47:00,8687,4885,"Mitt Romney didnt show his tax return until SEPTEMBER         and then only after being humiliated by Harry R A bad messenger for estab"
"2008",2008,2016-02-28 17:50:00,12386,5653,"Little Marco Rubio the lightweight no show Senator from Florida is just another Washington politician "
"2009",2009,2016-02-28 17:53:00,8135,2924,"Lightweight Senator Marco Rubio is polling very poorly in Florida The people cant stand him for missing so many votes  poor work ethic"
"2010",2010,2016-02-28 17:57:00,7473,2904,"@EmaGabi   Rubio was kicking back on his   k boat he bought with lobbyist money and claimed it was from book sale profit lol"
"2011",2011,2016-02-28 18:45:00,9745,4182,"Little Marco Rubio is just another Washington DC politician that is all talk and no action #RobotRubio "
"2012",2012,2016-02-28 19:06:00,6888,3340,"Little Marco Rubio gave amnesty to criminal aliens guilty of sex offenses DISGRACE "
"2013",2013,2016-02-28 19:19:00,6886,3459,"Little Marco Rubio treated Americas ICE officers like absolute trash in order to pass Obamas amnesty "
"2014",2014,2016-02-28 19:32:00,6492,3102,"Phylis Schlafly Marco Rubio Betrayed Us All "
"2015",2015,2016-02-28 21:56:00,11416,3569,"I will be making a big surprise announcement to the massive crowd assembled in HuntsvilleMadison Alabama Landing now #Trump    "
"2016",2016,2016-02-28 22:02:00,13695,4992,"Our law enforcement officers deserve our appreciation for the incredible job they do Video  "
"2017",2017,2016-02-29 00:25:00,16544,6459,"THANK YOU ALABAMA       supporters tonight Get out  VOTE on Tuesday WE WILL MAKE AMERICA GREAT AGAIN "
"2018",2018,2016-02-29 01:09:00,10768,4259,"Thank you @SenatorSessions
#MakeAmericaGreatAgain #Trump    
 "
"2019",2019,2016-02-29 12:36:00,6997,1450,"My sons Don and Eric are on @foxandfriends now     Great kids enjoy"
"2020",2020,2016-02-29 12:43:00,9309,3571,"Thank you America Get out  VOTE tomorrow #Trump     #MakeAmericaGreatAgain  "
"2021",2021,2016-02-29 14:28:00,6620,2346,"Join me in Columbus Ohio tomorrow
#MakeAmericaGreatAgain #Trump    
"
"2022",2022,2016-02-29 15:17:00,9726,4018,"Hillary could lose to Trump in Democratic New York
#MakeAmericaGreatAgain #Trump    
"
"2023",2023,2016-02-29 15:49:00,14097,5275,"I am self funding my campaign and only work for YOU the American people
#Trump     Video  "
"2024",2024,2016-02-29 16:16:00,10649,4934,"#Trump     #TrumpInstagram  "
"2025",2025,2016-02-29 16:29:00,6576,2854,"Governor Alejandro Garca Padilla said presidential hopeful Sen Marco Rubio is no friend of Puerto Rico "
"2026",2026,2016-02-29 18:57:00,9517,2979,"My wife @MELANIATRUMP will be joining @andersoncooper @AC    tonight at  pmE on @CNN Enjoy "
"2027",2027,2016-02-29 19:46:00,13079,4666,"Thank you Virginia       amazing supporters Everyone get out and #VoteTrump tomorrow "
"2028",2028,2016-02-29 22:48:00,10877,6112,"Trump University has a    approval rating I could have settled but wont out of principle"
"2029",2029,2016-02-29 22:59:00,7394,2665,"Phony Rubio commercial I could have settled but wont out of principle See student surveys "
"2030",2030,2016-03-01 00:39:00,8493,3152,"Thank you Brian France Bill Elliott @chaseelliott @DavidRagan  @RyanJNewman #NASCAR #Trump     #VoteTrump
"
"2031",2031,2016-03-01 01:40:00,13087,4758,"Great news Former Mayor of Dallas Tom Leppert has just endorsed me Thank you Tomorrow is a big day VOTE #VoteTrump #SuperTuesday"
"2032",2032,2016-03-01 01:43:00,12921,4665,"Thank you Georgia       amazing supporters tonight Everyone get out  #VoteTrump tomorrow #SuperTuesday "
"2033",2033,2016-03-01 11:15:00,12324,3935,"Got the endorsement of Brian France and @NASCAR yesterday in Georgia Also many of the sports great drivers Thank you Nascar and Georgia"
"2034",2034,2016-03-01 19:33:00,10421,4659,"The people of South Carolina are embarrassed by Nikki Haley"
"2035",2035,2016-03-01 19:34:00,10977,3384,"Thank you Columbus Ohio "
"2036",2036,2016-03-01 19:52:00,28842,16834,"MAKE AMERICA GREAT AGAIN"
"2037",2037,2016-03-01 20:43:00,10694,4126,"Lets go America Get out  #VoteTrump #Trump    
#MakeAmericaGreatAgain
#SuperTuesday  "
"2038",2038,2016-03-01 22:18:00,11191,3833,"Wow Thank you Louisville Kentucky 
#VoteTrump on        Lets #MakeAmericaGreatAgain
 "
"2039",2039,2016-03-02 00:01:00,19843,7122,"Thank you Georgia
#SuperTuesday #Trump    "
"2040",2040,2016-03-02 01:01:00,18948,6579,"Thank you Massachusetts #Trump     #SuperTuesday"
"2041",2041,2016-03-02 01:02:00,18588,6483,"Thank you Tennessee #Trump    
#SuperTuesday"
"2042",2042,2016-03-02 01:02:00,18354,6184,"Thank you Alabama #Trump    
#SuperTuesday"
"2043",2043,2016-03-02 01:49:00,18259,6212,"Thank you Virginia #Trump    
#SuperTuesday"
"2044",2044,2016-03-02 04:05:00,14849,4435,"Thank you Arkansas #Trump    
#SuperTuesday"
"2045",2045,2016-03-02 05:06:00,12643,3518,"Thank you Vermont #Trump    
#SuperTuesday"
"2046",2046,2016-03-02 12:16:00,7752,2367,"@danpfeiffer For the record most Democrats would much rather face Cruz than Trump  So true"
"2047",2047,2016-03-02 12:22:00,4859,1613,"@mikiebarb A nearly impossible path to the GOP nomination for Rubio says @apalmerdc  "
"2048",2048,2016-03-02 12:23:00,6862,1985,"@NorahODonnell Looks like Rubio wont get any delegates from TX or AL because he didnt meet    threshold"
"2049",2049,2016-03-02 12:23:00,7638,2349,"@JoeNBC Marco Rubio just criticized Ted Cruz for underperforming tonight Wow #SuperTuesday"
"2050",2050,2016-03-02 12:25:00,8153,2101,"@JoeNBC FOX calls Virginia for Trump If it holds its a big win for Trump and a big setback for Rubio who needed to win the state"
"2051",2051,2016-03-02 17:53:00,14260,6035,"The special interests and people who control our politicians puppets are spending    million on misleading and fraudulent TV ads on me"
"2052",2052,2016-03-02 18:11:00,12786,4706,"Why would anyone in Florida vote for lightweight Senator Marco Rubio Check out his credit card scam his house sale  his no show voting"
"2053",2053,2016-03-02 18:18:00,13110,4269,"Marco Rubio lost big last night I even beat him in Virginia where he spent so much time and money Now his bosses are desperate and angry"
"2054",2054,2016-03-02 18:48:00,7174,2659,"@KinnardJan @Itsjoeco @realDonaldTrump I took Trump University class and saved my home"
"2055",2055,2016-03-02 19:54:00,8813,2619,"My wife @MELANIATRUMP will be #OnTheRecord w @greta tonight at  pmE on @FoxNews Enjoy 
 "
"2056",2056,2016-03-02 21:50:00,26209,9073,"Why cant the leaders of the Republican Party see that I am bringing in new voters by the millionswe are creating a larger stronger party"
"2057",2057,2016-03-02 21:56:00,5574,1689,"@HavBat   @TeamCavuto #KenLangone is     correct #NeilCavuto And u and the rest of u #Fox muppets refuse to HEAR HIM So true"
"2058",2058,2016-03-02 23:18:00,13853,4207,"@CNN poll just hit    for Trump Interesting how my numbers have gone so far up since lightweight Marco Rubio has turned nasty Love it"
"2059",2059,2016-03-02 23:29:00,10817,4479,"I am going to repeal and replace ObamaCare Read more about my positions on healthcare reform here "
"2060",2060,2016-03-02 23:34:00,10723,3807,"Failed Presidential Candidate Mitt Romney is having a news conference tomorrow to criticize me   "
"2061",2061,2016-03-02 23:34:00,12885,4129,"Just another desperate move by the man who should have easily beaten Barrack Obama   "
"2062",2062,2016-03-02 23:54:00,12669,4673,"I would love to see the Republican party and everyone get together and unify
Video  "
"2063",2063,2016-03-03 02:08:00,6071,2531,"#MakeAmericaGreatAgain #Trump    
Video  "
"2064",2064,2016-03-03 03:05:00,16345,5259,"Because of me the Republican Party has taken in millions of new voters a record If they are not careful they will all leave Sad"
"2065",2065,2016-03-03 03:11:00,9601,2964,"@Johnsmi         The establishment doesnt like you because they cant control you and get you to lie to us and keep ripping us off"
"2066",2066,2016-03-03 03:18:00,12336,4455,"Millions of dollars being spent on false TV ads by special interest groups who own Rubio  CruzWhen you see them think of your puppet POLS"
"2067",2067,2016-03-03 03:33:00,20995,7180,"Looks like twotime failed candidate Mitt Romney is going to be telling Republicans how to get elected Not a good messenger"
"2068",2068,2016-03-03 03:38:00,11124,3349,"@malski     I changed parties to vote for you no one else measures up to you The GOPe needs a reality check Our country is at stake"
"2069",2069,2016-03-03 11:22:00,14678,5093,"Failed candidate Mitt Romneywho ran one of the worst races in presidential historyis working with the establishment to bury a big R win"
"2070",2070,2016-03-03 11:30:00,21690,6483,"I have brought millions of people into the Republican Party while the Dems are going down Establishment wants to kill this movement"
"2071",2071,2016-03-03 11:40:00,13716,4814,"Why would the great people of Florida vote for a guy who as a Senator never even shows up to vote  worst record Marco Rubio is a joke"
"2072",2072,2016-03-03 11:47:00,23224,8790,"I am the only one who can beat Hillary Clinton I am not a Mitt Romney who doesnt know how to win Hillary wants no part of Trump"
"2073",2073,2016-03-03 11:59:00,18912,7430,"Why did Mitt Romney BEG me for my endorsement four years ago"
"2074",2074,2016-03-03 14:21:00,11099,3555,"The phony lawsuit against Trump U could have been easily settled by me but I want  to go to court    approval rating by students Easy win"
"2075",2075,2016-03-03 14:26:00,9977,3469,"@CreativeXwalk @realDonaldTrump teaching the GOP how to lose four years ago was not enough Now Romney wants to do it again"
"2076",2076,2016-03-03 14:27:00,9164,2439,"@blt  muttrades People are just mad that youre doing so good so they are gonna do theyre best to stop you Not gonna happen #MAGA"
"2077",2077,2016-03-03 15:23:00,7087,1756,"Go to Trump Doral in Miami and watch the World Golf Championship On NOW"
"2078",2078,2016-03-03 15:51:00,21402,7267,"Will miss @RealBenCarson tonight at the #GOPDebate I hope all of Bens followers will join the #TrumpTrain We will never forget"
"2079",2079,2016-03-03 16:09:00,13597,3285,"On my way to see the great people of Maine Will be landing in Portland in   hours Look forward to it #Trump    "
"2080",2080,2016-03-03 20:14:00,11707,3558,"THANK YOU PORTLAND Maine
#MakeAmericaGreatAgain #Trump    
 "
"2081",2081,2016-03-04 01:20:00,12955,5864,"Senator Sessions will serve as the 
Chairman of my National Security 
Advisory Committee  "
"2082",2082,2016-03-04 01:29:00,12048,3609,"Rubio puts out ad that my pilot was a drug dealer not true not my pilot Guy owned helicopter company dont think I ever even used"
"2083",2083,2016-03-04 04:30:00,16985,7886,"The Better Business Bureau report with an A rating for Trump University #GOPDebate  "
"2084",2084,2016-03-04 05:24:00,12155,5925,"MY POSITION ON VISAS
#MakeAmericaGreatAgain #Trump    
 "
"2085",2085,2016-03-04 12:13:00,12876,5520,"Thank you America #Trump     
 "
"2086",2086,2016-03-04 12:27:00,5215,1591,"@AngieSteinberg GET THAT POS WSJ LIAR FANTASY PUNDIT @marykissel OFF THE AIR Blah blah A real dummy @MorningJoe @realDonaldTrump"
"2087",2087,2016-03-04 12:29:00,5440,1509,"@SirHatchporch Mary Kissel is an SNL character right Shes not a real person right #MorningJoe  She is a major loser  no clue"
"2088",2088,2016-03-04 16:35:00,10574,3606,"Thank you Macomb County Michigan #MakeAmericaGreatAgain #Trump     "
"2089",2089,2016-03-04 17:36:00,8541,3803,"US Senator Bob Corker RTenn issued the following statement today regarding the      presidential election "
"2090",2090,2016-03-04 18:24:00,7728,2845,"#VoteTrumpKS #Trump    
March         Wichita Kansas 
 "
"2091",2091,2016-03-04 21:03:00,8943,2972,"Thank you Cadillac Michigan #VoteTrumpMI on        We will MAKE AMERICA GREAT AGAIN
 "
"2092",2092,2016-03-04 21:54:00,7569,2504,"Join me in Wichita Kansas tomorrow morning Looking forward to it
#MakeAmericaGreatAgain #Trump    
"
"2093",2093,2016-03-05 02:41:00,9679,3364,"Thank you New Orleans Louisiana
#MakeAmericaGreatAgain #VoteTrump
 "
"2094",2094,2016-03-05 03:49:00,7664,2259,"Join me in Wichita Kansas tomorrow morning Looking forward to it
#MakeAmericaGreatAgain #Trump    
"
"2095",2095,2016-03-05 13:11:00,9486,2550,"I am in Kansas Will be an exciting day Big speech this morning in Wichita and then go to caucus Sorry CPAC the format was fine"
"2096",2096,2016-03-05 13:14:00,8787,2620,"Great time last night in Louisiana Big and energetic crowd Go out and vote now polls open MAKE AMERICA GREAT AGAIN"
"2097",2097,2016-03-05 13:22:00,18962,6368,"For all of todays voters please remember that I am the only candidate that is self funding my campaign I am not bought and paid for"
"2098",2098,2016-03-05 14:09:00,8352,2196,"Wow big lines in Kansas"
"2099",2099,2016-03-05 14:39:00,12033,3958,"Will be in Orlando Florida this afternoon       people expected This is a movement like our GREAT COUNTRY has never seen before"
"2100",2100,2016-03-05 16:10:00,6990,1806,"Why would anyone in Kentucky listen to failed presidential candidate Rand Paul re caucus Made a fool of himself  
KY his  nd choice"
"2101",2101,2016-03-05 16:12:00,6620,1917,"To the people of Kentucky 
Rand Paul didnt want you Now he runs back due to his presidential failure 
#VoteTrump #MakeAmericaGreatAgain"
"2102",2102,2016-03-05 16:19:00,9289,2125,"Thank you Kansas Thousands of people inside and thousands outside who couldnt get into the hall Really amazing #CaucusForTrump"
"2103",2103,2016-03-05 16:20:00,6618,1622,"Getting ready to make my speech at #KansasCaucus A great honor #MakeAmericaGreatAgain #Trump    "
"2104",2104,2016-03-05 16:23:00,6590,1859,"#CaucusForTrump #Trump      "
"2105",2105,2016-03-05 17:23:00,9417,2697,"Thank you Kansas The line going into the Orlando event is over a mile long Massive crowd expected Leaving Kansas now be there soon"
